1.0,1,529667,39.0,64.0,36.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,7.0,4.0,5.0,44.0,7.5,3.0,5.0,1.0,1,2113,0,0,1
1.0,1,534885,38.45,60.0,36.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,4.5,3.0,4.0,26.0,72.0,2.0,1.0,1.0,1,2208,0,0,2
2.0,1,534784,37.9,72.0,30.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,58.0,74.0,1.0,2.0,1.0,1,2322,0,0,2
2.0,1,528931,38.4,54.0,24.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.75,3.0,2.0,49.0,7.2,1.0,2.6999999999999997,1.0,2,3111,0,0,1
2.0,1,529777,38.2,52.0,16.0,1.0,1.0,3.0,1.0,1.0,3.0,1.6666666666666665,2.0,3.0,5.5,3.0,2.0,55.0,7.2,1.5,3.3999999999999995,1.0,2,2124,0,0,2
2.0,1,530276,38.0,48.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,2.333333333333333,1.0,1.0,5.0,3.0,2.0,42.0,6.3,2.0,4.1,1.0,2,3111,0,0,1
2.0,1,528214,37.0,60.0,20.0,3.0,1.0,1.0,1.0,3.0,2.5,3.0,2.0,2.0,4.5,4.0,4.0,43.0,7.6,2.0,5.55,3.0,1,2209,0,0,1
1.0,1,529424,37.8,48.0,28.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.3333333333333335,5.333333333333333,1.0,1.0,46.0,5.9,2.0,7.0,1.0,2,0,0,0,1
1.0,1,5299253,37.7,56.0,26.0,1.0,1.0,3.0,1.0,2.5,2.5,1.0,2.0,2.6666666666666665,6.166666666666667,1.0,1.0,50.0,6.7,2.0,4.8,2.0,1,2113,0,0,2
1.0,1,528469,38.1,52.0,24.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,3.0,7.0,1.0,1.0,54.0,7.5,2.0,2.6,2.0,1,2112,0,0,1
1.0,9,5292929,38.900000000000006,76.0,22.666666666666668,2.0,2.0,5.0,1.5,3.0,3.0,1.3333333333333333,1.75,2.5,6.666666666666667,1.6666666666666665,1.0,37.0,4.9,2.0,2.3,2.0,1,11124,0,0,2
1.0,9,534092,39.7,100.0,21.333333333333332,3.0,3.0,5.0,2.0,2.0,3.0,1.6666666666666665,1.5,2.0,6.333333333333333,2.333333333333333,1.0,48.0,57.0,2.0,2.0,3.0,1,1400,0,0,2
1.0,1,534615,37.6,38.0,20.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.25,1.5,6.0,3.0,1.0,37.0,68.0,2.25,2.32,1.0,1,3205,0,0,2
2.0,1,534753,38.7,52.0,20.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.666666666666667,1.0,1.0,33.0,77.0,2.5,2.64,1.0,2,0,0,0,2
1.0,1,530693,38.1,74.0,19.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,5.333333333333334,4.0,5.0,46.0,5.9,2.75,2.96,2.0,1,3025,0,0,2
1.0,1,527463,37.5,96.0,18.0,1.0,3.0,6.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,69.0,8.9,3.0,3.2800000000000002,1.0,1,2208,0,0,1
1.0,1,527518,36.4,98.0,35.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,2.5,2.0,5.1,4.0,4.0,47.0,6.4,3.0,3.6,2.0,1,2205,0,0,1
1.0,1,534756,37.3,40.0,57.5,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.2,3.0,5.0,36.0,6.050000000000001,3.0,2.0,1.0,1,3111,0,0,2
1.0,9,5290759,38.1,100.0,80.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,5.3,1.0,4.75,36.0,5.7,2.6666666666666665,1.88,1.0,1,3111,0,0,2
1.0,1,5279822,38.0,80.0,24.0,3.0,3.0,6.0,2.0,5.0,3.5,4.0,1.0,1.0,5.4,2.5,4.5,68.0,7.8,2.3333333333333335,1.76,2.0,1,3205,0,0,2
1.0,1,529849,37.8,60.0,80.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.5,2.0,5.5,4.0,4.25,40.0,4.5,2.0,1.64,1.0,1,5206,0,0,1
2.0,1,529304,38.0,54.0,30.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.75,4.0,4.0,45.0,6.2,2.5,1.52,1.0,2,400,0,0,2
1.0,1,529388,38.333333333333336,88.0,40.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,1.6666666666666667,4.0,4.0,5.0,50.0,7.7,3.0,1.4,2.0,1,4205,0,0,1
2.0,1,528006,38.666666666666664,40.0,16.0,2.0,2.0,4.5,1.0,4.0,3.5,2.5,2.5,1.3333333333333335,3.25,3.5,4.0,50.0,7.0,2.0,3.9,3.0,1,2208,0,0,1
2.0,1,529703,39.0,64.0,40.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,2.5,3.0,3.0,42.0,7.5,2.0,2.3,1.0,2,5000,0,0,1
2.0,1,535381,38.3,42.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.75,2.0,2.0,38.0,61.0,2.3333333333333335,3.033333333333333,1.0,2,0,0,0,2
2.0,1,534197,38.0,52.0,16.0,2.0,2.0,1.0,1.5,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,53.0,86.0,2.6666666666666665,3.7666666666666666,1.0,1,2322,0,0,2
2.0,1,529461,40.3,114.0,36.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,7.0,1.0,5.0,57.0,8.1,3.0,4.5,2.0,1,3205,0,0,1
2.0,1,530251,38.8,50.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,42.0,6.2,2.875,4.2625,1.0,2,0,0,0,2
2.0,1,530310,38.15,49.0,25.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,38.0,6.5,2.75,4.025,2.0,1,3205,0,0,2
2.0,1,528729,37.5,48.0,30.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,48.0,8.6,2.625,3.7875,1.0,2,0,0,0,2
1.0,1,535158,37.3,48.0,20.0,3.6666666666666665,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,41.0,69.0,2.5,3.55,1.0,1,3205,0,0,2
2.0,1,530319,37.7,84.0,36.0,3.3333333333333335,2.0,3.0,1.0,2.5,3.0,1.0,2.0,1.0,2.0,3.0,2.0,44.0,8.5,2.375,3.3125,1.0,1,3111,0,0,2
1.0,1,534145,38.1,88.0,32.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,1.5,3.0,1.0,4.0,5.0,55.0,60.0,2.25,3.075,3.0,2,3205,0,0,2
2.0,1,534135,37.7,44.0,40.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.6714285714285715,1.0,5.0,41.0,60.0,2.125,2.8375000000000004,1.0,2,0,0,0,2
2.0,1,530002,39.6,108.0,51.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,2.342857142857143,3.0,5.0,59.0,8.0,2.0,2.6,1.0,2,4300,0,0,1
1.0,1,535364,38.2,40.0,16.0,3.0,3.0,1.0,1.0,1.0,3.0,2.75,1.2,1.5,3.0142857142857142,1.0,1.0,34.0,66.0,1.8,2.8200000000000003,1.0,2,0,0,0,2
1.0,1,534899,38.25,60.0,20.0,4.0,3.0,4.0,2.0,5.0,4.0,2.5,1.4,1.0,3.685714285714286,4.0,5.0,35.5,61.5,1.6,3.04,3.0,1,3205,0,0,2
2.0,1,534938,38.3,40.0,16.0,3.0,2.0,1.0,1.0,2.0,3.5,2.25,1.6,1.6666666666666665,4.357142857142858,3.0,3.0,37.0,57.0,1.4,3.2600000000000002,1.0,2,0,0,0,2
1.0,9,5292489,38.0,140.0,68.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.8,2.333333333333333,5.0285714285714285,2.0,1.0,39.0,5.3,1.2,3.4800000000000004,1.0,1,7111,0,0,2
1.0,1,527563,37.8,52.0,24.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,5.7,2.0,5.0,48.0,6.6,1.0,3.7,2.0,1,5400,0,0,2
1.0,1,530381,38.05,70.0,36.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,5.684615384615385,4.0,5.0,36.0,7.3,1.5,3.2750000000000004,1.0,1,31110,0,0,2
1.0,1,528668,38.3,52.0,96.0,1.0,3.0,3.0,1.0,1.5,3.0,2.0,1.0,1.0,5.6692307692307695,1.0,5.0,43.0,6.1,2.0,2.85,1.0,1,3209,0,0,1
2.0,1,529764,37.3,50.0,32.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,5.653846153846154,1.0,5.0,44.0,7.0,2.5,2.425,1.0,2,0,0,0,2
1.0,1,533696,38.7,60.0,32.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,5.638461538461539,4.0,5.0,53.0,64.0,3.0,2.0,3.0,1,3205,0,0,2
1.0,9,5297379,38.4,84.0,40.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.6230769230769235,4.0,5.0,36.0,6.6,2.0,2.8,2.0,1,2205,0,0,1
1.0,1,527544,38.349999999999994,70.0,16.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,5.607692307692308,4.0,5.0,60.0,7.5,1.5,2.4,2.0,1,2112,0,0,2
1.0,1,533736,38.3,40.0,16.0,3.0,2.5,3.0,1.0,1.0,3.0,2.0,1.5,1.0,5.592307692307692,4.0,5.0,38.0,58.0,1.0,2.0,1.0,1,3111,7111,0,2
1.0,1,534963,37.55,40.0,22.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.576923076923077,4.0,5.0,39.0,56.0,1.0,6.0,1.0,1,3111,0,0,2
1.0,1,527933,36.8,60.0,28.0,2.5,1.0,2.5,1.0,3.0,3.5,2.0,1.5,1.0,5.561538461538461,4.0,5.0,44.5,66.5,1.0,10.0,2.0,1,3205,0,0,1
1.0,1,532349,38.4,44.0,24.0,3.0,1.0,4.0,1.0,5.0,4.0,3.0,2.0,1.0,5.546153846153846,4.0,5.0,50.0,77.0,1.0,8.2,1.0,1,3205,0,0,2
2.0,1,533723,38.2,44.0,40.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,5.530769230769231,4.0,5.0,45.0,70.0,1.0,6.4,1.0,2,0,0,0,2
1.0,1,535208,38.0,44.0,12.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,5.515384615384615,4.0,5.0,42.0,65.0,1.0,4.6,1.0,1,3205,3111,0,2
2.0,1,5290482,39.5,61.0,21.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,1.6666666666666667,3.0,5.5,4.0,5.0,38.0,6.7,1.0,2.8,3.0,1,4205,0,0,2
1.0,1,533983,36.5,78.0,30.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.3333333333333335,1.0,5.214285714285714,3.6666666666666665,4.666666666666667,34.0,75.0,2.0,1.0,1.0,1,3112,6112,0,2
2.0,1,535166,38.1,56.0,20.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.928571428571429,3.3333333333333335,4.333333333333333,46.0,70.0,2.0,1.0,1.0,2,0,0,0,2
1.0,1,528682,39.4,54.0,66.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.642857142857143,3.0,4.0,39.0,6.0,2.0,1.0,1.0,1,2206,0,0,1
1.0,1,534556,38.3,80.0,40.0,1.5,1.0,6.0,2.0,4.0,3.0,1.0,1.3333333333333333,2.0,4.357142857142858,1.0,4.0,67.0,10.2,2.0,1.0,3.0,1,2208,0,0,2
2.0,1,534579,38.7,40.0,28.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.6666666666666665,1.5,4.071428571428571,1.0,4.0,39.0,62.0,1.0,1.0,1.0,2,0,0,0,2
1.0,1,530360,38.2,64.0,24.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,3.7857142857142856,4.0,4.0,45.0,7.5,1.0,2.0,2.0,1,3205,0,0,1
2.0,1,529840,37.6,48.0,20.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.5,1.0,1.0,37.0,5.5,1.3333333333333333,1.75,3.0,1,2205,0,0,2
1.0,1,528461,38.0,42.0,68.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.2142857142857144,4.0,4.0,41.0,7.6,1.6666666666666665,1.5,1.0,1,2205,0,0,2
1.0,1,530384,38.7,46.0,50.0,3.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,1.5,2.928571428571429,2.5,4.142857142857143,33.0,6.5,2.0,1.25,1.0,1,31110,0,0,2
1.0,1,5262541,37.4,50.0,32.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,2.6428571428571432,1.0,4.285714285714286,45.0,7.9,2.0,1.0,1.0,1,2208,0,0,1
1.0,1,535330,37.4,84.0,20.0,3.0,2.5,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.357142857142857,1.4,4.428571428571429,31.0,61.0,2.0,1.0,3.0,2,2208,0,0,2
1.0,1,527698,38.4,49.0,16.0,3.0,2.0,1.0,1.0,2.3333333333333335,3.0,1.0,2.0,1.0,2.0714285714285716,1.8,4.571428571428571,44.0,7.6,2.0,1.0,1.0,1,2206,0,0,2
1.0,1,528964,37.8,30.0,12.0,3.0,1.5,1.0,1.0,2.6666666666666665,3.0,1.5,1.5,2.0,1.785714285714286,2.2,4.714285714285714,44.0,6.8,2.0,1.0,2.0,1,2113,0,0,2
2.0,1,530670,37.6,88.0,36.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.5,2.6,4.857142857142857,44.0,6.0,2.0,1.0,2.0,1,1400,0,0,2
